CustomerApiid,CustomerId,AUM,RegisterDate,AmountFirstDeposit,TotalDeposits,TotalWithdrawals,MonthlyIncome,FinancialInvestmentsValue,Age,ComputedRiskTolerance
59b8181609d6cd78abb8157a,12366,1890.877543652900000000,"2017-09-20 20:36:01",5000.000000000000000000,6,3,6300.000000000000000000,10000,29,66.670000000000000000
5a04e0c015a605790affa8a1,18078,2000.227490456300000000,"2017-11-13 14:15:27",100.000000000000000000,28,14,2000.000000000000000000,0,31,12.000000000000000000
5a0f1e807a8a363308616454,19367,1879.898392900600000000,"2017-11-20 12:49:34",100.000000000000000000,46,3,23000.000000000000000000,80000,43,17.500000000000000000
5a197c3f57ddad52f87fe2a8,20400,106.458986483200000000,"2017-11-27 11:55:47",100.000000000000000000,7,2,1500.000000000000000000,0,29,13.500000000000000000
5a721fb74e68a177834b98b5,136135,0.271523011500000000,"2020-05-26 05:53:03",500.000000000000000000,3,2,1200.000000000000000000,15000,32,13.500000000000000000
5ab10f08a77b63000e2244b3,34164,12426.036374549700000000,"2018-03-20 15:30:15",400.000000000000000000,16,1,7500.000000000000000000,30000,23,50.760000000000000000
5af3696de76e8e00108e58c2,40802,2000.605038787400000000,"2018-05-14 15:08:22",100.000000000000000000,26,7,1500.000000000000000000,0,25,17.000000000000000000
5af4955ae76e8e00108eb2ad,46348,12434.713771084400000000,"2018-06-27 13:37:12",300.000000000000000000,17,3,5000.000000000000000000,0,32,29.000000000000000000
5b6f170f504940000e694c4e,52731,5390.741720796600000000,"2018-08-11 17:22:27",100.000000000000000000,14,3,1000.000000000000000000,0,29,11.500000000000000000
5ba3b8cbf710eb00196b034b,64567,49405.744268502800000000,"2019-01-02 15:34:42",4000.000000000000000000,51,1,7000.000000000000000000,37000,30,12.000000000000000000
5bb61fa1e30ec6000f4bd188,58157,1603.177242470600000000,"2018-10-04 14:41:26",5500.000000000000000000,4,5,400.000000000000000000,0,22,11.000000000000000000
5bf9e1349b3088000ff718bb,65116,2994.177855356600000000,"2019-01-07 18:07:09",100.000000000000000000,26,2,600.000000000000000000,100,22,14.500000000000000000
5c362d77db04aa00105ca34f,67987,12683.975738042400000000,"2019-02-04 17:43:17",500.000000000000000000,72,54,4500.000000000000000000,0,25,20.000000000000000000
5c79b076c9bd5c00104b9a62,163064,1415.307518173300000000,"2021-01-11 16:57:12",300.000000000000000000,9,0,3000.000000000000000000,1200,44,19.500000000000000000
5c92ac2c09b0ab001018ee7e,73593,3938.302995961300000000,"2019-04-02 11:52:19",2200.000000000000000000,6,2,2500.000000000000000000,0,39,15.000000000000000000
5c942b2409b0ab0010199e5a,177369,5.000000000000000000,"2021-04-11 19:07:01",5.000518949900000000,1,0,2000.000000000000000000,500,34,48.150000000000000000
5cc89bc0d445cf00105c556d,76306,106.707714484700000000,"2019-05-02 13:23:33",3525.000000000000000000,7,1,1800.000000000000000000,0,30,15.000000000000000000
5cd1b1b04c2b2c0010e104d6,76783,106.257009566900000000,"2019-05-07 19:15:11",1000.000000000000000000,8,2,1000.000000000000000000,0,23,25.000000000000000000
5cd24a5c0e843000104f6614,77017,0.000000000000000000,"2019-05-10 13:04:41",100.000000000000000000,11,1,6000.000000000000000000,2500,40,27.000000000000000000
5d07a74290b267001a65bb0f,83185,11415.332394124900000000,"2019-06-25 21:55:17",10000.000000000000000000,3,21,1000.000000000000000000,0,55,12.500000000000000000
5d23f2ba7448e60011ecddd5,85177,1301.340800928200000000,"2019-07-09 11:22:15",8500.000000000000000000,2,1,12000.000000000000000000,0,33,13.000000000000000000
5d3f166b866e43001371a086,89693,25961.880887498700000000,"2019-07-29 16:16:30",100.000000000000000000,96,17,1400.000000000000000000,46000,29,13.500000000000000000
5d434fd431f7c200106bec2c,106863,6429.836823723100000000,"2019-10-21 10:38:27",250.000000000000000000,15,6,4000.000000000000000000,0,34,19.000000000000000000
5d556bb32ec6760010177826,93218,2635.026881224400000000,"2019-08-15 14:33:32",100.000000000000000000,19,4,4000.000000000000000000,0,36,19.000000000000000000
5d5c0fa92ec67600101b1268,94233,15583.410122052100000000,"2019-08-20 15:27:30",100.000000000000000000,33,9,0.010000000000000000,1450,25,15.000000000000000000
5da73fa40a0eb800103bdaf3,106190,4062.609181002300000000,"2019-10-16 16:23:43",1000.000000000000000000,83,7,10800.000000000000000000,0,40,20.000000000000000000
5db248cdbfee840010163c0d,107837,4347.278553329600000000,"2019-10-25 16:11:31",500.000000000000000000,14,10,2800.000000000000000000,4800,23,29.000000000000000000
5df2a3b2b4ccb80010ca4675,115618,0.000000000000000000,"2019-12-13 20:29:09",5000.000000000000000000,5,3,4500.000000000000000000,12000,25,10.000000000000000000
5e270d3653620b00112a164b,123390,365.283654992400000000,"2020-02-10 12:58:37",200.000000000000000000,12,1,2000.000000000000000000,0,28,8.000000000000000000
5e35f928a27d8500100fa393,122438,1122.066577199900000000,"2020-02-03 14:17:31",100.000000000000000000,9,1,0.000000000000000000,0,26,18.000000000000000000
5e3c36cab40a800010de4005,122968,12725.042912425600000000,"2020-02-06 17:44:53",3000.000000000000000000,25,1,3650.000000000000000000,17000,24,20.000000000000000000
5e681b2d7d90bf0012a409b4,132350,0.000000000000000000,"2020-04-09 00:45:32",50000.000000000000000000,12,5,10000.000000000000000000,300000,42,19.500000000000000000
5ed64797b4a5ec00106a0946,136747,29146.127062622900000000,"2020-06-02 13:36:53",2000.000000000000000000,15,1,8200.000000000000000000,21647.09,41,20.000000000000000000
5f06165ea288eb001da2c751,143600,60395.370750737800000000,"2020-08-04 13:04:29",72000.000000000000000000,1,3,14200.000000000000000000,100000,62,19.000000000000000000
5f10e72a607f580018c9da3f,141508,0.126710075200000000,"2020-07-20 13:45:56",2100.000000000000000000,23,6,1520.000000000000000000,1000,22,11.000000000000000000
5f395f56a766090010b605cf,145206,19825.313075380200000000,"2020-08-16 20:14:05",1500.000000000000000000,23,0,8000.000000000000000000,15000,38,19.000000000000000000
5f46553c3c2f2b001775afa9,146423,21255.786847723300000000,"2020-08-26 13:24:54",5000.000000000000000000,23,0,5000.000000000000000000,25000,39,24.000000000000000000
5f7f0f22adc7b00010e1d694,151568,0.000000000000000000,"2020-10-08 13:59:43",5000.000000000000000000,5,3,9500.000000000000000000,6000,37,14.000000000000000000
5fc7c4c8bbabee0010115d1d,157781,74.680003051800000000,"2020-12-02 16:57:07",100.000000000000000000,2,1,1348.000000000000000000,0,21,23.000000000000000000
600eed6b4cee33001742983d,165235,1513.806839598400000000,"2021-01-25 17:08:10",500.037344988300000000,2,0,3000.000000000000000000,8000,35,18.520000000000000000
6012958f0b6b4600184fa74b,165679,19458.280764736400000000,"2021-01-28 10:56:45",10000.000000000000000000,96,3,14000.000000000000000000,25000,33,37.780000000000000000
6012c629dfc21c00103d3644,165726,3886.482422634100000000,"2021-01-28 14:40:16",1000.000000000000000000,6,0,4000.000000000000000000,120000,27,54.630000000000000000
602ddb8c528e5f001734f698,168559,105.890004081800000000,"2021-02-19 20:03:46",100.000000000000000000,2,0,1200.000000000000000000,100,37,25.000000000000000000
6047928f87c98600172ffcc2,171139,10032.797061462100000000,"2021-03-09 15:59:18",2000.000000000000000000,7,0,5000.000000000000000000,0,39,55.830000000000000000
604f52ddbf06f000195efde4,172149,37.539999714000000000,"2021-03-15 12:46:40",500.000000000000000000,3,1,7000.000000000000000000,1200,29,22.500000000000000000
60514bd95eba35001997c7f7,173134,0.000000000000000000,"2021-03-17 11:25:42",50.000000000000000000,2,2,11.000000000000000000,1100,40,24.440000000000000000
605160ebbe9ae90018f2a458,183149,0.000000000000000000,"2021-05-06 20:40:48",100.000000000000000000,6,6,500.000000000000000000,1000,21,33.890000000000000000
60529b1ad712290018bc522b,173504,50.464292980100000000,"2021-03-18 02:38:38",50.000000000000000000,1,0,1300.000000000000000000,1500,23,37.040000000000000000
606b841b9493ec0011b9c371,176333,117425.245320488500000000,"2021-04-05 21:52:15",1000.103790034200000000,5,0,10000.000000000000000000,120000,45,50.560000000000000000
607591d2aff914001a7183a9,177756,42517.018661727300000000,"2021-04-13 13:35:29",40000.000000000000000000,5,0,2300.000000000000000000,60000,36,40.560000000000000000
6080459fb86b1400188b6b5b,194181,22031.971893524100000000,"2021-06-18 22:55:17",22003.550140788500000000,1,0,10000.000000000000000000,21000,29,39.070000000000000000
6095d01db98bd7001818a3c1,183876,47.024051788300000000,"2021-05-10 15:22:18",200.006634499300000000,5,3,1500.000000000000000000,1000,44,29.630000000000000000
60a255ad4bb24b001816348e,186358,0.000000000000000000,"2021-05-19 12:57:09",20.000000000000000000,4,4,100.000000000000000000,50,18,14.810000000000000000
60d25b9cf449db00119221b5,195194,601114.398763586600000000,"2021-06-23 11:46:13",300048.411009724400000000,2,0,30000.000000000000000000,3200000,64,61.110000000000000000
590a853c1d669593712ce044,4852,113792.902249871200000000,"2017-05-04 12:43:38",10000.000000000000000000,33,2,21000.000000000000000000,110000,31,63.890000000000000000
5924c56a3daa47c6488c384f,5681,9176.319873480200000000,"2017-05-24 18:31:56",100.000000000000000000,41,12,5000.000000000000000000,0,26,29.000000000000000000
593b33e355dd8d09677ac60c,6545,0.000000000000000000,"2017-06-16 17:20:45",500.000000000000000000,50,24,12000.000000000000000000,0,44,15.000000000000000000
5983c17c8649f637bf137c68,9105,4438.033673184600000000,"2017-08-04 12:59:59",2000.000000000000000000,13,12,6500.000000000000000000,0,46,27.000000000000000000
59a0ccc832b42b3ad8b68486,175700,400.398196421600000000,"2021-04-01 14:10:39",100.000000000000000000,4,1,1000.000000000000000000,2000,26,24.440000000000000000
59e4032f39c39916bff68b7d,15155,0.000000000000000000,"2017-10-23 13:39:20",100.000000000000000000,13,16,2250.000000000000000000,0,21,17.500000000000000000
59fe56f710ac936f6a9a78b5,24800,0.000000000000000000,"2018-01-05 13:45:22",250.000000000000000000,13,14,1600.000000000000000000,0,22,12.500000000000000000
5a04503767560777e3a9b2a3,47914,504.904868592800000000,"2018-07-09 15:28:03",1100.000000000000000000,6,6,3500.000000000000000000,0,27,9.000000000000000000
5a0b392ddea2e51b54376d8e,18769,37519.516101312900000000,"2017-11-14 19:11:14",900.000000000000000000,34,13,3100.000000000000000000,50000,26,12.000000000000000000
5a0c4709dea2e51b5437f79a,178712,0.000000000000000000,"2021-04-18 13:44:54",1500.000000000000000000,1,1,5055.000000000000000000,183000,26,14.500000000000000000
5a0cf99ddea2e51b543863f3,19058,53882.820081381500000000,"2017-11-16 15:27:43",500.000000000000000000,58,6,15000.000000000000000000,60000,36,55.830000000000000000
5a14546e4563d231e1b37127,20251,102267.808489338500000000,"2017-11-24 17:03:13",1400.000000000000000000,48,17,25000.000000000000000000,0,37,14.000000000000000000
5a86fc4e64edd45306c52a74,31054,669347.465807180300000000,"2018-02-16 15:49:53",119923.104400000000000000,15,0,30000.000000000000000000,0,51,25.000000000000000000
5ab19d084e315a0010022c31,34634,0.000000000000000000,"2018-03-21 18:26:48",200.000000000000000000,18,7,7000.000000000000000000,0,22,15.000000000000000000
5b6cc8be8870f50013f5dbe5,158568,0.000000000000000000,"2020-12-08 18:47:34",392.910775987100000000,2,1,1400.000000000000000000,0,23,11.500000000000000000
5be8373a58311f000fc8479f,63923,0.000000000000000000,"2018-12-20 13:24:27",1200.000000000000000000,24,11,1600.000000000000000000,0,21,11.500000000000000000
5c8fe67d35c0c600101aa2ef,97585,67915.180993303100000000,"2019-09-03 13:20:29",2000.000000000000000000,80,13,8000.000000000000000000,0,33,27.000000000000000000
5c995486eca9e0001010501a,90810,0.000000000000000000,"2019-08-05 12:02:12",500.000000000000000000,5,2,2000.000000000000000000,0,21,19.500000000000000000
5cd0935c4c2b2c0010e0928d,76723,10849.965188738200000000,"2019-05-07 13:26:17",100.000000000000000000,10,1,10000.000000000000000000,0,38,16.000000000000000000
5cec9b53fc51ab001171dd41,190602,0.000000000000000000,"2021-06-04 13:30:02",300.000000000000000000,1,1,15000.000000000000000000,50000,35,15.000000000000000000
5d587b122ec676001019026b,119328,0.000000000000000000,"2020-01-13 23:58:39",2000.000000000000000000,2,2,3500.000000000000000000,0,35,22.000000000000000000
5d7556c2fe125f001073d400,98538,2497.006827521200000000,"2019-09-08 19:47:30",10000.000000000000000000,8,14,5000.000000000000000000,0,50,2.000000000000000000
5d89284e2a20fd00104729f6,156166,1284.566380070400000000,"2020-11-21 21:25:55",100.000000000000000000,9,1,2500.000000000000000000,500000,28,19.000000000000000000
5d9c9273b285f800106046ee,104790,35870.636858737900000000,"2019-10-08 15:50:27",5000.000000000000000000,26,16,40000.000000000000000000,0,49,16.000000000000000000
5dbc3221775c33001045eb6f,109511,19507.090863091800000000,"2019-11-01 23:07:28",300.000000000000000000,50,3,3000.000000000000000000,0,26,10.000000000000000000
5dbce86a265c5f0011b5315a,109534,26967.373915668400000000,"2019-11-02 02:40:23",3000.000000000000000000,45,0,7000.000000000000000000,0,33,20.000000000000000000
5dc5f2035bdf8e0010f41b93,110776,0.000000000000000000,"2019-11-08 23:47:56",4300.000000000000000000,65,7,2500.000000000000000000,30000,31,4.000000000000000000
5dee4089e30510001049fdad,114906,3391698.562048094400000000,"2019-12-09 12:44:49",170000.000000000000000000,29,7,50000.000000000000000000,4000000,51,16.500000000000000000
5df96a264cfa110010571a90,117610,6519.997846648900000000,"2020-01-02 22:38:56",530.000000000000000000,37,2,800.000000000000000000,8000,26,27.000000000000000000
5e0e260c2e23270010d3a15c,117680,2258.516215719700000000,"2020-01-03 13:50:10",250.000000000000000000,14,4,2000.000000000000000000,300,19,11.500000000000000000
5e1862ff33bb300010580eae,120387,0.000000000000000000,"2020-01-20 18:29:00",200.000000000000000000,1,2,2600.000000000000000000,7000,59,6.000000000000000000
5e1b798f33bb300010592ff8,119209,17434.898023755100000000,"2020-01-13 16:25:53",10000.000000000000000000,2,0,10000.000000000000000000,100000,29,20.000000000000000000
5e2b110f0d602b001053c2e5,121063,126212.331496977000000000,"2020-01-24 15:53:44",50000.000000000000000000,19,7,4000.000000000000000000,120000,37,15.500000000000000000
5e35fd69a27d8500100fa5de,122439,3339.019125159100000000,"2020-02-03 14:17:50",681.860000000000000000,14,2,2000.000000000000000000,689.32,19,8.000000000000000000
5e3976b2a27d8500101145dd,122602,8963.950821267900000000,"2020-02-04 14:14:29",1000.000000000000000000,22,0,7000.000000000000000000,60000,31,18.000000000000000000
5e3c83bbb40a800010de8536,123013,12637.320960879200000000,"2020-02-06 21:33:39",200.000000000000000000,14,0,2500.000000000000000000,40000,28,25.000000000000000000
5e4827ce14ee050010716722,124126,0.000000000000000000,"2020-02-15 17:35:51",1500.000000000000000000,2,2,2300.000000000000000000,100,26,6.000000000000000000
5e69485a7d90bf0012a49adb,127338,438385.169618154300000000,"2020-03-11 20:31:25",153595.501805220000000000,20,0,30000.000000000000000000,1500000,50,25.000000000000000000
5eb41e7f9c56e40010ae8d01,134711,2806.143931666000000000,"2020-05-07 15:06:39",250.000000000000000000,12,0,4000.000000000000000000,10000,33,21.500000000000000000
5ec415f178ad7d0010ce1bf1,154091,16527.662701099300000000,"2020-11-03 14:27:57",2000.000000000000000000,12,0,8500.000000000000000000,51708.79,27,11.000000000000000000
5eecdc1f0ab3400018e70a1a,138357,151965.361489618800000000,"2020-06-19 19:27:47",40000.000000000000000000,34,8,18000.000000000000000000,150000,29,24.000000000000000000
5ef79375348a880017832ae1,139090,2238.567570869500000000,"2020-06-27 18:58:36",100.007468996800000000,38,4,10000.000000000000000000,10000,23,13.500000000000000000
5f065e4cf3905800170355df,140359,0.000000000000000000,"2020-07-09 12:33:15",30000.000000000000000000,11,8,6000.000000000000000000,30000,36,23.500000000000000000
5f11d5f0ad029a0017a6ad28,141337,4388.710000000000000000,"2020-07-17 22:44:28",159878.753012720700000000,18,1,0.000000000000000000,900000,50,25.000000000000000000
5f14c2728df61f00175cabc5,141431,690867.744699503500000000,"2020-07-19 22:22:36",1000.000000000000000000,92,17,9000.000000000000000000,1100000,43,24.500000000000000000
5f32fce46d9d80001173d87b,144642,8287.063766807900000000,"2020-08-11 22:36:17",300.000000000000000000,19,0,2000.000000000000000000,500,23,18.500000000000000000
5f4d8a7ff3d73200176ce793,147418,2140.917724654500000000,"2020-09-02 21:23:32",1089.760000000000000000,10,3,1200.000000000000000000,0,19,11.000000000000000000
5f50d07abac12f0017e4731f,147505,99.875879662400000000,"2020-09-03 12:52:09",100.016137002900000000,1,0,5000.000000000000000000,2500,34,58.330000000000000000
5f7b21a3e8aedd00177d7a4a,151206,120.475326419800000000,"2020-10-05 15:13:12",161.000000000000000000,1,1,2600.000000000000000000,2000,27,21.000000000000000000
5f89fa425caf9500101b42d3,152476,137299.229120667300000000,"2020-10-16 22:57:56",7798.370000000000000000,22,0,10000.000000000000000000,210000,37,25.000000000000000000
5f95605a3491b1001129c5ea,153395,168.650000915500000000,"2020-10-25 23:04:56",50.003734500200000000,12,7,200.000000000000000000,361.36,22,11.000000000000000000
5ff22b77465dbd0018a6dc15,161600,9544.504022763700000000,"2021-01-03 20:51:33",7493.130000000000000000,9,9,10000.000000000000000000,0,25,21.210000000000000000
5ffd363e7e12e30017c6d75c,163513,1211.861004618100000000,"2021-01-13 13:16:22",200.014937992600000000,5,0,15000.000000000000000000,0,43,27.270000000000000000
6000967a875bdb001705a1ac,163766,3.510000000000000000,"2021-01-14 19:18:55",14.020000000000000000,2,1,1400.000000000000000000,100,26,29.170000000000000000
60077ccaaef02000102c20d8,164643,18521.163976035000000000,"2021-01-20 14:03:42",1000.000000000000000000,7,6,30000.000000000000000000,1000000,79,67.710000000000000000
601da27d5eedee001072f636,166917,1313053.151182035500000000,"2021-02-05 22:16:12",1000000.000000000000000000,12,0,188925.240000000000000000,0,0,61.330000000000000000
604be6fcfcdbd9001219a54e,171660,50.472436401500000000,"2021-03-12 22:24:56",50.005189499100000000,1,0,60.000000000000000000,60,22,31.850000000000000000
60532bdad712290018bd08cf,173549,26209.116328796500000000,"2021-03-18 12:42:55",26000.000000000000000000,3,0,5000.000000000000000000,26000,62,36.670000000000000000
60668a4478e5580014ef2a54,175837,2204.999923710000000000,"2021-04-02 12:18:28",10001.037899663800000000,1,2,4000.000000000000000000,50000,40,37.590000000000000000
6075e33fdf2cf2001901188c,177843,331808.276307585900000000,"2021-04-13 18:37:42",30000.000000000000000000,8,0,100000.000000000000000000,4000000,39,96.300000000000000000
6084be7487f5a9001ada689f,180189,5193.021421609800000000,"2021-04-25 01:24:56",5000.663450000700000000,3,0,6000.000000000000000000,30000,55,22.220000000000000000
609095467a536000186c090f,182350,1303.720111340100000000,"2021-05-04 12:10:06",500.000000000000000000,4,0,7000.000000000000000000,1000,33,58.330000000000000000
60934f46a0e42c0017a53d1d,182929,3006.129442977600000000,"2021-05-06 02:13:13",500.000000000000000000,3,0,8000.000000000000000000,40000,26,49.070000000000000000
60959e0c346fe4001a61ceb7,183749,10885.220012179800000000,"2021-05-10 12:49:13",1400.053075997400000000,7,1,5000.000000000000000000,100000,48,29.630000000000000000
60b5380039c10f001890271b,189843,0.000000000000000000,"2021-06-01 11:39:28",10000.000000000000000000,1,1,25000.000000000000000000,130000,48,62.040000000000000000
60b784e3ed066200180dc9b8,190185,200.853799947600000000,"2021-06-02 13:24:49",200.000000000000000000,1,0,7000.000000000000000000,70000,35,38.330000000000000000
60b98de988e4a2001964b588,190541,10041.357609784800000000,"2021-06-04 03:00:31",10000.000000000000000000,1,0,2885.840000000000000000,2706,27,25.930000000000000000
586d1c9f51af09a4420c0b0c,2123,96237.294292805700000000,"2017-02-15 18:40:22",100.000000000000000000,63,8,10000.000000000000000000,90000,26,15.500000000000000000
589d8ee7854dac9d0f1e3403,47503,27072.853138178700000000,"2018-07-06 12:53:28",1000.000000000000000000,21,2,3500.000000000000000000,0,26,9.000000000000000000
58e27d4cc41fb88a5addb84c,22908,31855.792525775000000000,"2017-12-18 17:32:41",1350.000000000000000000,57,7,4500.000000000000000000,0,25,26.000000000000000000
5a295c02f0d7547ce22e73f7,21807,121392.587935252200000000,"2017-12-07 17:41:52",1000.000000000000000000,28,3,14000.000000000000000000,0,32,29.000000000000000000
5a4b7a40f61bcd5767398f90,26969,27397.328732121000000000,"2018-01-18 18:59:41",1625.000000000000000000,51,2,4000.000000000000000000,0,30,20.500000000000000000
5a55501b16fc204e4a763c97,25426,0.000000000000000000,"2018-01-10 16:52:04",600.000000000000000000,1,4,1800.000000000000000000,0,31,15.000000000000000000
5b15250e58f15a00107b38c2,44537,1003.994900419100000000,"2018-06-14 13:28:49",100.000000000000000000,47,2,3480.000000000000000000,0,59,13.000000000000000000
5b19ecf678665f000f5218d7,138465,0.000000000000000000,"2020-06-22 02:28:57",1000.000000000000000000,14,8,4000.000000000000000000,8000,19,16.500000000000000000
5b2202a230c0ec0010c6219d,44593,31777.447277921700000000,"2018-06-14 14:28:23",1000.000000000000000000,35,4,16000.000000000000000000,100000,43,17.000000000000000000
5b303604553229000f85ebdb,45937,7880.907299570200000000,"2018-06-25 18:30:34",100.000000000000000000,178,10,3900.000000000000000000,0,33,15.000000000000000000
5b40e0b40d62fb0011b57bcd,47884,75862.571666679300000000,"2018-07-09 15:13:46",4999.000000000000000000,64,3,6000.000000000000000000,0,35,22.000000000000000000
5b4f6eb35283b70013f68184,54868,25131.774655430700000000,"2018-08-29 14:02:11",500.000000000000000000,39,1,2700.000000000000000000,0,25,6.000000000000000000
5bb3bf83a0de0e000f99658b,58022,35340.251255201600000000,"2018-10-03 12:32:52",500.000000000000000000,59,13,3500.000000000000000000,0,25,12.000000000000000000
5bc8ad3e21c0e1000f193f73,83624,6139.907446668400000000,"2019-06-29 00:18:15",100.000000000000000000,18,0,1600.000000000000000000,0,30,12.000000000000000000
5be9bfb69d4443000f80260b,183674,150889.109747828000000000,"2021-05-09 23:05:24",150000.000000000000000000,3,0,10000.000000000000000000,600000,37,58.330000000000000000
5c50bd4c0e3a070010c5a9b0,68555,0.000000000000000000,"2019-02-08 15:52:53",500.000000000000000000,14,3,2000.000000000000000000,0,30,14.000000000000000000
5c5c4532cdd8f20010ba6507,69397,0.000000000000000000,"2019-02-18 14:01:04",500.000000000000000000,8,3,1500.000000000000000000,0,25,13.500000000000000000
5c68a4a779b5010010225944,69472,4492.836528457300000000,"2019-02-18 16:40:45",100.000000000000000000,36,1,5000.000000000000000000,30000,38,61.330000000000000000
5cad50e9e887cd001065ff77,81374,364.888762762800000000,"2019-06-12 13:05:04",125.000000000000000000,17,16,3000.000000000000000000,0,33,14.000000000000000000
5d085a8590b267001a662da5,82276,125.193417835000000000,"2019-06-18 13:00:56",100.000000000000000000,7,1,2200.000000000000000000,150,21,13.000000000000000000
5d40712276e61f00111d42df,89899,211.620054272600000000,"2019-07-30 17:02:56",25.000000000000000000,5,1,2500.000000000000000000,0,23,29.000000000000000000
5d4ee0b00757a4001051edda,91970,0.000000000000000000,"2019-08-10 15:31:05",125.000000000000000000,7,12,1300.000000000000000000,0,30,21.000000000000000000
5d5b4f812ec67600101ac31f,94203,70402.210464331300000000,"2019-08-20 12:23:55",5000.000000000000000000,58,0,13000.000000000000000000,0,33,18.000000000000000000
5d8a4c1bb5067e00114f231b,101983,14587.544386757500000000,"2019-09-24 17:10:26",4000.000000000000000000,18,6,8000.000000000000000000,25000,41,16.000000000000000000
5d8a704db5067e00114f3dfe,102023,0.000000000000000000,"2019-09-24 20:00:51",500.000000000000000000,32,7,2400.000000000000000000,0,29,21.000000000000000000
5da9ad710a0eb800103d005e,106495,0.000000000000000000,"2019-10-18 12:30:32",100.000000000000000000,18,5,5000.000000000000000000,0,33,21.000000000000000000
5dce75b9f49d4700169476a0,112750,0.000000000000000000,"2019-11-21 14:03:33",1010.000000000000000000,1,1,15000.000000000000000000,250000,74,17.000000000000000000
5de7764d65afab0010cf8167,114483,73141.868776634800000000,"2019-12-04 23:32:21",100.000000000000000000,32,5,2750.000000000000000000,7000,26,17.000000000000000000
5dea359ba8bae200104f01a5,114661,0.000000000000000000,"2019-12-06 12:42:59",125.000000000000000000,10,3,3500.000000000000000000,0,34,14.000000000000000000
5dfd9ca35e80f40010d75271,122252,71.691194955500000000,"2020-02-01 23:56:07",20.000000000000000000,12,17,600.000000000000000000,50,21,8.000000000000000000
5dfe97fa5e80f40010d792dd,116755,98.211032070100000000,"2019-12-24 16:37:28",16000.000000000000000000,24,14,7000.000000000000000000,0,31,24.000000000000000000
5e0379db5e80f40010d90200,116794,756.222787579300000000,"2019-12-25 15:35:13",200.000000000000000000,29,7,2000.000000000000000000,2000,29,29.000000000000000000
5e03f5ac5e80f40010d935e4,116875,0.000000000000000000,"2019-12-26 13:58:41",700.000000000000000000,5,4,998.000000000000000000,0,30,13.000000000000000000
5e13a17a0794910010bd2d86,120210,8780.597416385800000000,"2020-01-20 08:09:08",1000.000000000000000000,18,0,6432.910000000000000000,19753.37,41,20.000000000000000000
5e1f9dd2a6a96a0010ee2c8a,119839,0.000000000000000000,"2020-01-16 15:06:09",5000.000000000000000000,1,1,5000.000000000000000000,10000,40,4.000000000000000000
5e702090c268d30019d63589,128945,0.000000000000000000,"2020-03-17 13:06:42",5000.000000000000000000,1,2,20000.000000000000000000,80000,35,27.000000000000000000
5e82bf4c7c4e2b0017fc575a,131558,7556.696360744400000000,"2020-03-31 12:56:13",800.000000000000000000,40,2,5000.000000000000000000,5000,33,16.000000000000000000
5eac9ab20d281d0010973d0d,134159,383144.711775690500000000,"2020-05-01 22:19:20",25000.000000000000000000,18,0,10000.000000000000000000,300000,56,23.000000000000000000
5ebb922b3d379b0010dbfce1,135156,1102.776078952000000000,"2020-05-13 12:26:31",10000.000000000000000000,8,3,12000.000000000000000000,5000,35,12.000000000000000000
605141145eba35001997a596,173054,31265.201073936100000000,"2021-03-16 23:50:21",1.000074690000000000,4,0,3000.000000000000000000,100000,33,39.810000000000000000
5edab15a0515a6001715b39e,137268,27339.843283264200000000,"2020-06-08 12:29:56",4028.660000000000000000,15,4,6000.000000000000000000,12000,26,18.000000000000000000
5f15e3eb8df61f00175d2abe,141547,0.000000000000000000,"2020-07-20 18:44:19",165000.000000000000000000,19,5,40000.000000000000000000,1200000,50,23.000000000000000000
605932847836a900183557b4,174314,30128.966527356900000000,"2021-03-23 10:47:02",50000.000000000000000000,2,4,22000.000000000000000000,70000,39,58.960000000000000000
5f1ede3a9dae8900183cf5bc,143624,1062.311062925000000000,"2020-08-04 15:37:58",100.000000000000000000,4,1,5000.000000000000000000,20000,32,13.500000000000000000
606b7f9b9493ec0011b9b603,176331,3383.012524082100000000,"2021-04-05 21:47:41",100.010379002400000000,28,10,4000.000000000000000000,118000,61,20.370000000000000000
5f68b149d3994000172f0681,159995,223380.457480078300000000,"2020-12-21 01:02:51",116000.000000000000000000,13,2,8000.000000000000000000,210000,33,17.000000000000000000
6085d940649818001b3d7b46,180252,572.789294811800000000,"2021-04-25 21:12:58",12.070000000000000000,13,0,1469.000000000000000000,500,20,37.040000000000000000
5f69c37d2bca920011800b79,149828,5953.586589426100000000,"2020-09-22 12:25:49",1500.000000000000000000,11,3,3500.000000000000000000,100000,21,54.170000000000000000
60992dbab98bd700181c7540,184364,51021.602602130600000000,"2021-05-11 21:39:51",15001.990349985700000000,4,0,7600.000000000000000000,400000,30,84.260000000000000000
5f8a43674c45c80010117118,154196,27513.642228573900000000,"2020-11-03 18:03:23",100.000000000000000000,17,1,4500.000000000000000000,6000,25,22.000000000000000000
60a51d135790cb00177bb9dd,186695,0.246882987600000000,"2021-05-20 14:22:05",100.000000000000000000,1,1,1100.000000000000000000,100,40,28.150000000000000000
60cfa2a7d16e910019833b2b,194438,17822.337725235400000000,"2021-06-20 20:37:38",3600.000000000000000000,5,0,3500.000000000000000000,42000,47,26.670000000000000000
